"SC","名称","市場","業種","時価総額(百万円)","発行済株式数","配当利回り（予想）","1株配当（予想）","PER（予想）","PBR（実績）","EPS（予想）","BPS（実績）","最低購入額","単元株","高値日付","年初来高値","安値日付","年初来安値"
"8123","川辺","東証ST","卸売","2568","1861000","3.62","50","8.9","0.36","155.06","3832.61","138000","100","20250501","1550","20250409","1220"
"8125","ワキタ","東証PR","卸売","90361","52021297","5.76","100","23.48","0.85","73.97","2038.5","173700","100","20250129","1840","20250407","1497"
"8127","ヤマトインターナショナル","東証ST","繊維製品","7435","21302936","4.58","16","35.87","0.42","9.73","838.64","34900","100","20250313","362","20250407","294"
"8129","東邦ホールディングス","東証PR","卸売","340374","73025942","1.39","65","17.49","1.15","266.42","4061.63","466100","100","20250414","4921","20250205","3965"
"8130","サンゲツ","東証PR","卸売","170082","59200000","5.22","150","15.34","1.58","187.23","1821.79","287300","100","20250207","3040","20250407","2608"
"8131","ミツウロコグループホールディングス","東証ST","卸売","102767","57061223","2.28","41","11.46","1.05","157.22","1714.11","180100","100","20250306","2028","20250407","1503"
"8132","シナネンホールディングス","東証PR","卸売","78250","11946591","1.15","75","23.75","1.33","275.78","4906.7","655000","100","20250423","7270","20250226","5210"
"8133","伊藤忠エネクス","東証PR","卸売","182685","116881106","3.97","62","11.02","1.02","141.87","1527.64","156300","100","20250203","1725","20250407","1368"
"8135","ゼット","東証ST","卸売","8141","20102000","4.44","18","2.83","0.56","143.04","723.84","40500","100","20250227","494","20250407","356"
"8136","サンリオ","東証PR","卸売","1449953","255408303","0.92","52","33.11","14.95","171.48","379.83","567700","100","20250218","7315","20250121","4937"
"8137","サンワテクノス","東証PR","卸売","33805","16044000","5.7","120","12.28","0.68","171.54","3115.04","210700","100","20250130","2327","20250407","1765"
"8138","三京化成","東証ST","卸売","3929","1145500","2.62","90","7.9","0.44","434.12","7828.6","343000","100","20250205","4450","20250407","2976"
"8139","ナガホリ","東証ST","卸売","23298","16773376","0.72","10","53.26","1.67","26.08","831.38","138900","100","20250116","1432","20250212","1305"
"8141","新光商事","東証PR","卸売","34210","38010566","1.72","15.5","59.02","0.5","15.25","1789.71","90000","100","20250107","1049","20250411","703"
"8142","トーホー","東証PR","卸売","35239","11012166","4.69","150","7.32","1.12","436.95","2857.14","320000","100","20250318","3590","20250228","2486"
"8143","ラピーヌ","東証ST","繊維製品","667","2567064","0","0","-","0.73","-107.87","355.01","26000","100","20250422","393","20250407","180"
"8144","デンキョーグループホールディングス","東証ST","卸売","7651","6665021","3.48","40","22.37","0.26","51.31","4398.82","114800","100","20250321","1239","20250407","1060"
"8147","トミタ","東証ST","卸売","7919","6158000","1.56","20","11.7","0.57","109.93","2245.64","128600","100","20250319","1512","20250407","1200"
"8150","三信電気","東証PR","卸売","32546","16281373","6","120","8.14","0.6","245.57","3328.01","199900","100","20250319","2212","20250407","1650"
"8151","東陽テクニカ","東証PR","卸売","35502","26085000","5.07","69","16.71","1.08","81.43","1262.36","136100","100","20250306","1494","20250407","1170"
"8152","ソマール","東証ST","卸売","11674","1958734","1.68","100","4.44","0.6","1341.2","9922.06","596000","100","20250310","7670","20250407","4735"
"8153","モスフードサービス","東証PR","卸売","116516","32009910","0.82","30","42.38","2.1","85.89","1733.49","364000","100","20250422","3915","20250407","3375"
"8154","加賀電子","東証PR","卸売","147644","57404236","4.28","110","7.51","0.83","342.54","3105.06","257200","100","20250106","2900","20250407","2183"
"8157","都築電気","東証PR","情報通信","46078","18977894","3.75","91","10.71","1.08","226.72","2256.48","242800","100","20250122","3045","20250407","1839"
"8158","ソーダニッカ","東証PR","卸売","23106","22968000","3.98","40","10.84","0.77","92.78","1301.18","100600","100","20250206","1190","20250407","820"
"8159","立花エレテック","東証PR","卸売","58384","25025242","4.29","100","8.49","0.58","274.95","4022.22","233300","100","20250129","2695","20250407","1957"
"8160","木曽路","東証PR","小売","65594","28543889","1.96","45","20.48","2.35","112.21","979.85","229800","100","20250428","2345","20250407","1957"
"8163","SRSホールディングス","東証PR","小売","48271","41470184","0.64","7.5","32.09","2.88","36.27","403.47","116400","100","20250207","1278","20250407","1030"
"8165","千趣会","東証ST","小売","13951","52056993","0","0","3.02","0.93","88.72","287.57","26800","100","20250106","286","20250121","221"
"8166","タカキュー","東証ST","小売","2594","24470822","0","0","9.93","50.96","10.67","2.08","10600","100","20250326","152","20250407","92"
"8167","リテールパートナーズ","東証PR","小売","62786","46646059","2.97","40","10.5","0.68","128.13","1972.76","134600","100","20250415","1435","20250407","1162"
"8173","上新電機","東証PR","小売","61656","28000000","4.54","100","15.07","0.55","146.08","4002.5","220200","100","20250131","2376","20250407","1886"
"8174","日本瓦斯","東証PR","小売","287371","112827198","4.04","103","19.83","4.12","128.42","618.67","254700","100","20250430","2650","20250117","2108"
"8179","ロイヤルホールディングス","東証PR","小売","127646","49861862","1.25","32","25.99","2.51","98.51","1020.67","256000","100","20250422","2722","20250114","2236"
"8181","東天紅","東証ST","小売","2251","2572871","1.71","15","5.11","0.34","171.32","2605.86","87500","100","20250417","981","20250407","765"
"8185","チヨダ","東証PR","小売","42305","35609996","4.55","54","15.2","0.8","78.15","1478.55","118800","100","20250122","1420","20250407","915"
"8194","ライフコーポレーション","東証PR","小売","202649","98901600","3.17","65","9.85","1.28","208.05","1600.06","204900","100","20250422","2115","20250110","1675"
"8198","マックスバリュ東海","東証ST","小売","98320","31973848","2.76","85","10.43","1.11","294.86","2774.07","307500","100","20250106","3340","20250407","2797"
"8200","リンガーハット","東証PR","小売","58027","26067972","0.54","12","57.68","4.23","38.59","526.68","222600","100","20250327","2360","20250407","2067"
"8202","ラオックスホールディングス","東証ST","小売","15680","93335103","1.79","3","19.2","0.67","8.75","251.39","16800","100","20250220","196","20250407","138"
"8203","ミスターマックス・ホールディングス","東証PR","小売","26143","39611134","3.79","25","8.14","0.61","81.11","1083.21","66000","100","20250106","718","20250407","586"
"8207","テンアライド","東証ST","小売","10691","39451727","0","0","94.76","3.95","2.86","68.56","27100","100","20250227","286","20250407","238"
"8208","エンチョー","東証ST","小売","5774","6857497","1.48","12.5","191.8","0.63","4.39","1342.67","84200","100","20250408","934","20250408","783"
"8209","フレンドリー","東証ST","小売","905","2855699","0","0","-","-","-3.16","0","31700","100","20250417","419","20250404","263"
"8214","AOKIホールディングス","東証PR","小売","122956","86649504","5.29","75","12.49","0.87","113.61","1622.72","141900","100","20250502","1423","20250407","1112"
"8217","オークワ","東証PR","小売","38079","41937297","2.86","26","47.39","0.51","19.16","1777.23","90800","100","20250422","993","20250120","746"
"8218","コメリ","東証PR","小売","163772","54409168","1.86","56","9.78","0.58","307.82","5193.27","301000","100","20250106","3300","20250407","2657"
"8219","青山商事","東証PR","小売","102098","50394016","6.27","127","11.06","0.58","183.24","3510.55","202600","100","20250106","2264","20250407","1764"
"8225","タカチホ","東証ST","卸売","2313","727500","1.57","50","6.51","0.95","488.67","3342.02","318000","100","20250416","3870","20250106","2520"
"8226","理経","東証ST","卸売","5709","15514721","1.63","6","10.7","1.13","34.39","326.07","36800","100","20250325","413","20250407","267"
"8227","しまむら","東証PR","小売","688507","73826598","2.2","205","15.99","1.37","583.07","6815.66","932600","100","20250418","9866","20250311","8240"
"8230","はせがわ","東証ST","小売","5836","18646376","4.79","15","8.25","0.47","37.93","666.33","31300","100","20250414","336","20250407","288"
"8233","高島屋","東証PR","小売","347123","315566316","2.36","26","8.34","0.71","131.85","1559.3","110000","100","20250204","1345","20250407","999"
"8237","松屋","東証PR","小売","48600","53289640","1.32","12","21.04","1.71","43.35","532.71","91200","100","20250203","1120","20250407","890"
"8242","エイチ・ツー・オーリテイリング","東証PR","小売","237444","125201396","2.11","40","7.39","0.79","256.79","2409.26","189650","100","20250325","2350","20250407","1752"
"8244","近鉄百貨店","東証ST","小売","79461","40437940","1.02","20","21.87","1.98","89.83","990.04","196500","100","20250324","2307","20250407","1911"
"8247","大和","東証ST","小売","2371","6003400","-","-","22.15","0.42","17.83","950.19","39500","100","20250423","495","20250416","386"
"8252","丸井グループ","東証PR","小売","591657","208660417","3.74","106","19.99","2.12","141.85","1336.12","283550","100","20250423","2940","20250107","2462"
"8253","クレディセゾン","東証PR","その他金融","621425","185444772","3.28","110","9.68","0.72","346.11","4659.7","335100","100","20250217","4025","20250407","2781"
"8254","さいか屋","東証ST","小売","2023","4970314","0","0","20.16","2.62","20.19","155.43","40700","100","20250414","419","20250407","361"
"8255","アクシアルリテイリング","東証PR","小売","99165","93552156","2.36","25","12.8","1.1","82.84","965.97","106000","100","20250415","1134","20250114","866"
"8260","井筒屋","東証ST","小売","4776","11480495","1.44","6","6.72","0.39","61.9","1054.14","41600","100","20250129","445","20250407","370"
"8267","イオン","東証PR","小売","3705679","871924572","0.94","40","91.48","3.49","46.46","1218.63","425000","100","20250423","4293","20250114","3437"
"8273","イズミ","東証PR","小売","234704","71665200","2.75","90","12.81","0.82","255.75","3990.31","327500","100","20250414","3332","20250407","2935"
"8275","フォーバル","東証ST","卸売","40767","27732622","2.04","30","18.29","2.27","80.38","646.38","147000","100","20250328","1555","20250407","1187"
"8276","平和堂","東証PR","小売","137114","51546470","2.48","66","12.43","0.71","214.08","3764.48","266000","100","20250415","2774","20250110","2241"
"8278","フジ","東証PR","小売","180836","86856954","1.44","30","32.8","0.83","63.48","2513.14","208200","100","20250410","2262","20250110","1980"
"8279","ヤオコー","東証PR","小売","395859","41894288","1.16","110","20.67","2.08","457.12","4536.43","944900","100","20250423","10005","20250407","8548"
"8281","ゼビオホールディングス","東証PR","小売","61182","47911023","2.55","32.5","56.98","0.43","22.41","2946.54","127700","100","20250328","1363","20250114","1098"
"8282","ケーズホールディングス","東証PR","小売","238788","175000000","3.22","44","19.17","0.87","71.18","1575.43","136450","100","20250207","1488","20250407","1231"
"8283","PALTAC","東証PR","卸売","249984","63000000","2.65","105","11.29","0.86","351.48","4597.11","396800","100","20250107","4418","20250407","3449"
"8285","三谷産業","東証ST","卸売","20817","61772500","2.97","10","8.47","0.44","39.79","769.51","33700","100","20250319","363","20250407","286"
"8289","Olympicグループ","東証ST","小売","9575","23354223","3.66","15","18.83","0.37","21.77","1095.12","41000","100","20250106","465","20250409","391"
"8291","日産東京販売ホールディングス","東証ST","小売","33384","66635063","4.79","24","7.34","0.54","68.3","936.13","50100","100","20250314","557","20250407","427"
"8301","日本銀行（優先出資証券）","東証","銀行","26650","1000000","-","-","-","-","-","-","2665000","100","20250501","27150","20250407","24000"
"8304","あおぞら銀行","東証PR","銀行","273428","139789418","3.89","76","14.26","0.61","137.15","3224.24","195600","100","20250107","2517","20250409","1671"
