SC,名称,市場,業種,時価総額(百万円),発行済株式数,配当利回り（予想）,1株配当（予想）,PER（予想）,PBR（実績）,EPS（予想）,BPS（実績）,最低購入額,単元株,高値日付,年初来高値,安値日付,年初来安値
8705,日産証券グループ,東証ST,証券・先物,9574,55025703,5.17,9,-,0.71,-,244.16,17400,100,20250325,199,20250407,151
8713,フィデアホールディングス,東証PR,銀行,26107,18142122,5.21,75,8.11,0.32,177.49,4459.32,143900,100,20250327,1613,20250407,1221
8714,池田泉州ホールディングス,東証PR,銀行,125892,281008632,3.35,15,9.74,0.52,46,864.39,44800,100,20250424,477,20250407,338
8725,MS＆ADインシュアランスグループホールディングス,東証PR,保険,5216037,1608398708,4.47,145,8.05,1.18,402.68,2756.37,324300,100,20250328,3529,20250407,2501
8737,あかつき本社,東証ST,証券・先物,16845,34029544,5.66,28,5.79,0.89,85.45,557.84,49500,100,20250217,520,20250407,400
8739,スパークス・グループ,東証PR,証券・先物,60181,41705480,4.71,68,-,1.76,-,822.14,144300,100,20250306,1665,20250407,1224
8750,第一生命ホールディングス,東証PR,保険,3754054,3700398400,3.28,33.25,9.78,0.96,103.68,1056.07,101450,100,20250327,1204,20250407,815
8793,NECキャピタルソリューション,東証PR,その他金融,86824,21544538,3.72,150,8.68,0.72,464.25,5617.59,403000,100,20250501,4065,20250407,3260
8803,平和不動産,東証PR,不動産,181088,38859996,3.78,176,16.04,1.32,290.52,3534.16,466000,100,20250205,4935,20250407,4200
8804,東京建物,東証PR,不動産,540594,209167674,3.75,97,9.81,1.01,263.44,2567.66,258450,100,20250325,2684,20250407,2238
8835,太平洋興発,東証ST,卸売,5223,7783448,5.81,39,8.21,0.33,81.76,2020.2,67100,100,20250321,753,20250407,616
8860,フジ住宅,東証PR,不動産,25279,36849912,3.94,27,5.53,0.46,124.12,1478.85,68600,100,20250106,807,20250407,586
8864,空港施設,東証PR,不動産,34913,52979350,3.03,20,13.78,0.57,47.83,1165.58,65900,100,20250424,680,20250407,552
8869,明和地所,東証ST,不動産,21759,23447684,4.31,40,8.7,0.65,106.62,1417.62,92800,100,20250219,1081,20250407,817
8877,エスリード,東証PR,不動産,64956,15465600,4.29,180,7.45,0.9,563.85,4660.86,420000,100,20250131,4755,20250407,3500
8881,日神グループホールディングス,東証PR,不動産,23757,46951260,4.55,23,10.75,0.36,47.06,1420.61,50600,100,20250304,559,20250407,440
8892,日本エスコン,東証PR,不動産,101440,98580887,4.66,48,8.56,1.24,120.2,827.19,102900,100,20250425,1090,20250407,907
8897,MIRARTHホールディングス,東証PR,不動産,69168,140300000,6.09,30,5.96,0.9,82.74,549.98,49300,100,20250107,527,20250407,427
8898,センチュリー21・ジャパン,東証ST,不動産,12367,11325000,4.58,50,13.84,1.69,78.93,644.27,109200,100,20250327,1159,20250407,1037
8904,AVANTIA,東証ST,不動産,11386,14884300,4.97,38,15.71,0.41,48.69,1887.62,76500,100,20250107,809,20250407,711
8908,毎日コムネット,東証ST,不動産,13932,18000000,4.01,31,8.97,1.15,86.25,671.8,77400,100,20250325,798,20250407,696
8917,ファースト住建,東証ST,不動産,16750,16901900,4.34,43,8.61,0.35,115.11,2855.86,99100,100,20250327,1124,20250117,960
8923,トーセイ,東証PR,不動産,116890,48683800,3.71,89,9.09,1.22,264.25,1964.32,240100,100,20250106,2536,20250407,2010
8927,明豊エンタープライズ,東証ST,不動産,10017,30539900,3.35,11,6.91,1.17,47.47,279.66,32800,100,20250422,341,20250407,253
8931,和田興産,東証ST,不動産,15385,11100000,5.05,70,6.07,0.46,228.2,3005.8,138600,100,20250219,1517,20250407,1212
8934,サンフロンティア不動産,東証PR,不動産,94391,48755500,3.41,66,6.72,0.99,288.24,1961.14,193600,100,20250326,2071,20250407,1672
8935,FJネクストホールディングス,東証PR,不動産,41472,34646500,4.51,54,6.12,0.56,195.59,2147.09,119700,100,20250318,1269,20250407,1032
8940,インテリックス,東証ST,不動産,7869,8932100,5.22,46,4.66,0.55,189,1608.44,88100,100,20250328,949,20250408,703
8944,ランドビジネス,東証ST,不動産,5008,26780800,3.21,6,-,0.23,0,806.4,18700,100,20250421,210,20250407,156
8945,サンネクスタグループ,東証ST,不動産,11048,10809800,3.91,40,23.99,1.21,42.6,846.28,102200,100,20250430,1087,20250130,960
8995,誠建設工業,東証ST,不動産,1288,2012000,3.91,25,28.61,0.33,22.37,1968.96,64000,100,20250414,735,20250407,538
8996,ハウスフリーダム,東証ST,不動産,3374,4110000,5.48,45,6.29,0.93,130.44,879.35,82100,100,20250410,837,20250407,705
8999,グランディハウス,東証PR,不動産,16891,30823200,5.84,32,26.07,0.64,21.02,856.28,54800,100,20250306,600,20250407,481
9025,鴻池運輸,東証PR,陸運,149956,56952442,3.65,96,8.47,0.97,310.99,2711.34,263300,100,20250131,3185,20250407,2212
9028,ゼロ,東証ST,陸運,49432,17560242,3.82,107.4,8.66,1.18,325,2380.31,281500,100,20250324,3290,20250407,2272
9029,ヒガシホールディングス,東証ST,陸運,16315,13264000,3.09,38,9.91,1.23,124.17,1001.44,123000,100,20250501,1319,20250117,999
9034,南総通運,東証ST,陸運,11090,10000000,4.51,50,7.79,0.49,142.39,2243.51,110900,100,20250317,1155,20250407,980
9039,サカイ引越センター,東証PR,陸運,102763,42324000,3.05,74,11.61,1.07,209.08,2276.92,242800,100,20250325,2578,20250407,2269
9057,遠州トラック,東証ST,陸運,20978,7546000,3.38,94,9.89,0.92,281.14,3025.96,278000,100,20250303,2979,20250407,2520
9065,山九,東証PR,陸運,352125,55470257,3.21,204,12.29,1.2,516.36,5300.62,634800,100,20250326,6413,20250117,5285
9066,日新,東証PR,倉庫・運輸,73841,15512769,4.2,200,6.94,0.8,685.42,5963.55,476000,100,20250324,4850,20250407,3805
9067,丸運,東証ST,陸運,12223,28965449,3.79,16,13.25,0.48,31.85,877.51,42200,100,20250324,474,20250407,345
9074,日本石油輸送,東証ST,陸運,10052,3322935,3.31,100,8,0.39,377.95,7748.15,302500,100,20250401,3135,20250130,2680
9076,セイノーホールディングス,東証PR,陸運,429411,187679783,4.37,100,19.54,0.9,117.12,2534.68,228800,100,20250204,2406,20250407,2196
9087,タカセ,東証ST,陸運,2442,2109026,3.02,35,23.24,0.32,49.83,3591.77,115800,100,20250203,1245,20250409,1043
9101,日本郵船,東証PR,海運,2149182,461000000,6.65,310,4.66,0.7,999.55,6663.43,466200,100,20250212,5389,20250407,4133
9104,商船三井,東証PR,海運,1668706,362841027,3.26,150,9.45,0.6,486.47,7687.49,459900,100,20250108,5699,20250407,4336
9107,川崎汽船,東証PR,海運,1245746,639172067,5.13,100,4.44,0.73,438.49,2665.74,194900,100,20250106,2308,20250407,1572
9119,飯野海運,東証PR,海運,113365,108900000,5.19,54,6.4,0.77,162.57,1355.84,104100,100,20250106,1193,20250407,848
9127,玉井商船,東証ST,海運,3458,1932000,4.47,80,1.37,0.37,1305.56,4799.62,179000,100,20250422,1972,20250407,1457
9130,共栄タンカー,東証ST,海運,7130,7650000,4.29,40,1.44,0.3,647.25,3095.19,93200,100,20250207,1119,20250407,790
9143,SGホールディングス,東証PR,陸運,967316,640394400,3.44,52,16.87,1.64,89.53,922.25,151050,100,20250307,1676,20250411,1402
9147,NIPPON_EXPRESSホールディングス,東証PR,陸運,668291,261000000,3.91,100,12.09,0.78,211.7,3286.96,256050,100,20250326,2843,20250407,2356
9163,ナレルグループ,東証GR,サービス,19410,8747349,5.18,115,8.31,1.43,267.05,1547.46,221900,100,20250106,2650,20250407,2055
9165,クオルテック,東証GR,サービス,2900,2350000,3.0,37,10.36,0.92,119.15,1340.43,123400,100,20250219,1429,20250407,1052
9193,東京汽船,東証ST,倉庫・運輸,7958,10010000,6.29,50,3.5,0.33,227.44,2382.07,79500,100,20250324,920,20250407,624
9201,日本航空,東証PR,空運,1149469,437143500,3.04,80,11.49,1.21,228.95,2172.33,262950,100,20250326,2722,20250407,2205
9216,ビーウィズ,東証PR,サービス,23597,14096400,4.6,77,24.57,2.56,68.12,652.98,167400,100,20250421,1694,20250213,1370
9219,ギックス,東証GR,サービス,4937,5584831,6.05,53.5,-,2.79,-25.07,316.58,88400,100,20250319,1033,20250407,834
9220,エフビー介護サービス,東証ST,サービス,2340,2516000,3.55,33,6.91,0.67,134.53,1390.51,93000,100,20250326,1013,20250408,893
9233,アジア航測,東証ST,空運,20680,18614000,3.96,44,10.21,1,108.83,1109.05,111100,100,20250212,1189,20250407,999
9248,人・夢・技術グループ,東証PR,サービス,16836,9416000,3.36,60,13.97,0.84,127.96,2137.9,178800,100,20250501,1799,20250407,1371
9251,AB＆Company,東証GR,サービス,13856,15159714,3.07,28.07,10.26,1.56,89.06,585.37,91400,100,20250326,935,20250123,816
9264,ポエック,東証ST,卸売,6511,4700826,5.05,70,10.77,1.54,128.55,899.02,138500,100,20250306,1594,20250407,1111
9268,オプティマスグループ,東証ST,卸売,26436,76847420,5.23,18,20.91,0.9,16.45,383.14,34400,100,20250213,387,20250407,270
9274,KPPグループホールディングス,東証PR,卸売,43776,67244284,5.22,34,5.77,0.52,112.9,1247.64,65100,100,20250217,718,20250407,541
9275,ナルミヤ・インターナショナル,東証ST,小売,12441,10122830,4.72,58,7.3,1.72,168.37,715.85,122900,100,20250107,1399,20250407,1084
9301,三菱倉庫,東証PR,倉庫・運輸,380587,378882295,3.58,36,8.95,0.97,112.21,1040.59,100450,100,20250106,1159,20250407,836
9303,住友倉庫,東証PR,倉庫・運輸,217537,77747315,3.68,103,11.39,0.86,245.6,3263.39,279800,100,20250324,2935,20250407,2476
9304,澁澤倉庫,東証PR,倉庫・運輸,48621,15217747,4.07,130,9.72,0.73,328.63,4372.22,319500,100,20250312,3430,20250407,2847
9306,東陽倉庫,東証ST,倉庫・運輸,11514,7864990,4.1,60,7.91,0.42,185.09,3466.15,146400,100,20250326,1550,20250407,1290
9308,乾汽船,東証ST,海運,37232,26072960,5.31,75.76,7.16,0.99,199.38,1443.06,142800,100,20250109,1752,20250407,1189
9310,日本トランスシティ,東証PR,倉庫・運輸,61167,67142417,4.28,39,9.54,0.64,95.46,1426.17,91100,100,20250131,1054,20250407,728
9312,ケイヒン,東証ST,倉庫・運輸,14714,6536445,3.11,70,7,0.49,321.65,4550.22,225100,100,20250327,2465,20250407,1930
9332,NISSOホールディングス,東証PR,サービス,22865,34024720,3.27,22,9.19,1.37,73.16,490.36,67200,100,20250310,826,20250407,588
9340,アソインターナショナル,東証ST,サービス,5539,9768600,3.53,20,13.19,2.06,43,275.89,56700,100,20250130,688,20250407,501
9341,GENOVA,東証PR,サービス,17486,17806600,3.05,30,9.34,2.56,105.1,383.13,98200,100,20250213,1420,20250407,806
9344,アクシスコンサルティング,東証GR,サービス,4071,5013540,4.31,35,6.38,1.27,127.23,636.88,81200,100,20250213,1005,20250407,665
9351,東洋埠頭,東証ST,倉庫・運輸,9838,7740000,4.33,55,9.42,0.35,134.89,3608.29,127100,100,20250306,1380,20250407,1160
9360,鈴与シンワート,東証ST,情報通信,7896,3000000,3.42,90,8.05,1.87,326.77,1406.7,263200,100,20250325,2735,20250114,1975
9361,伏木海陸運送,東証ST,倉庫・運輸,4161,2615400,3.14,50,6.34,0.36,251.07,4397.14,159100,100,20250305,1703,20250120,1441
9362,兵機海運,東証ST,倉庫・運輸,4406,1224000,3.19,115,9.79,0.89,367.63,4054.87,360000,100,20250131,4280,20250407,2600
9363,大運,東証ST,倉庫・運輸,2448,6228039,3.05,12,7.18,0.55,54.7,712.41,39300,100,20250108,538,20250407,322
9365,トレーディア,東証ST,倉庫・運輸,1840,1470000,3.99,50,6.56,0.39,190.97,3172.18,125200,100,20250501,1488,20250407,1101
9366,サンリツ,東証ST,倉庫・運輸,4769,6006373,4.28,34,7.15,0.41,111.03,1957.9,79400,100,20250324,856,20250407,727
9367,大東港運,東証ST,倉庫・運輸,6873,9389000,3.28,24,10.88,0.68,67.27,1068.69,73200,100,20250203,767,20250407,650
9368,キムラユニティー,東証ST,倉庫・運輸,36116,47087600,4.43,34,8.75,0.8,87.62,954.39,76700,100,20250324,866,20250407,685
9381,エーアイテイー,東証PR,倉庫・運輸,40964,23913600,5.25,90,12.7,2.11,134.93,810.8,171300,100,20250417,1835,20250407,1403
9385,ショーエイコーポレーション,東証ST,化学,4200,7850000,3.74,20,4.18,0.99,127.99,537.94,53500,100,20250319,588,20250407,477
9386,日本コンセプト,東証PR,倉庫・運輸,23687,13868500,4.68,80,10.64,1.22,160.59,1404.98,170800,100,20250328,1914,20250407,1540
9412,スカパーJSATホールディングス,東証PR,情報通信,339059,297681264,3.34,38,15.37,1.15,74.11,993.48,113900,100,20250425,1236,20250117,860
9414,日本BS放送,東証ST,情報通信,15982,17816932,3.34,30,11.36,0.67,78.97,1338.52,89700,100,20250109,936,20250407,826
9416,ビジョン,東証PR,情報通信,64488,50938600,3.55,45,14.11,3.54,89.71,357.62,126600,100,20250106,1317,20250407,1010
9432,日本電信電話,東証PR,情報通信,13682153,90550316400,3.44,5.2,11.52,1.24,13.12,122.21,15110,100,20250106,159,20250407,135
9434,ソフトバンク,東証PR,情報通信,10438476,47751490700,3.93,8.6,20.26,3.92,10.79,55.78,21860,100,20250502,219.4,20250117,191
9441,ベルパーク,東証ST,情報通信,32781,20197800,3.08,50,10.41,0.91,155.92,1775.76,162300,100,20250212,1700,20250409,1427
9444,トーシンホールディングス,東証ST,情報通信,3902,6536800,3.35,20,-,0.86,-,697.8,59700,100,20250428,685,20250501,589
9445,フォーバルテレコム,東証ST,情報通信,7843,16757700,4.27,20,11.2,2.52,41.78,185.66,46800,100,20250212,482,20250407,406
9446,サカイホールディングス,東証ST,情報通信,4657,10956500,4.71,20,6.25,0.89,67.96,478.86,42500,100,20250422,487,20250407,399
9466,アイドママーケティングコミュニケーション,東証ST,情報通信,3434,13520000,5.91,15,6.99,1.07,36.32,236.33,25400,100,20250217,305,20250407,212
9474,ゼンリン,東証PR,情報通信,68475,57301365,3.51,42,21.26,1.28,56.2,933.58,119500,100,20250430,1225,20250117,812
9502,中部電力,東証PR,電気・ガス,1401163,758000000,3.79,70,7.55,0.5,244.96,3689.67,184850,100,20250430,1860,20250407,1444
9503,関西電力,東証PR,電気・ガス,1851337,1114927528,3.61,60,6.27,0.6,264.8,2752.01,166050,100,20250321,1926,20250407,1514
9506,東北電力,東証PR,電気・ガス,524255,502882585,3.84,40,3.86,0.53,269.91,1969.74,104250,100,20250106,1206,20250407,881
9507,四国電力,東証PR,電気・ガス,248723,207528202,4.17,50,6.01,0.56,199.34,2129.65,119850,100,20250321,1289,20250407,967
9508,九州電力,東証PR,電気・ガス,632798,474183951,3.75,50,5.26,0.79,253.94,1685.7,133450,100,20250108,1444,20250407,1107
9509,北海道電力,東証PR,電気・ガス,163859,215291912,3.94,30,6.01,0.45,126.63,1676.47,76110,100,20250321,864,20250407,599
9511,沖縄電力,東証PR,電気・ガス,52260,56927965,3.27,30,8.75,0.41,104.95,2234.49,91800,100,20250430,985,20250407,825
9513,電源開発,東証PR,電気・ガス,462479,183051100,3.96,100,5.25,0.36,481.2,7017.66,252650,100,20250321,2720,20250407,2276
9534,北海道瓦斯,東証PR,電気・ガス,47360,88689030,3.75,20,4.49,0.55,118.99,978.72,53400,100,20250108,577,20250407,435
9535,広島ガス,東証PR,電気・ガス,24148,68603372,3.41,12,14.36,0.37,24.51,961.57,35200,100,20250106,390,20250407,311
9536,西部ガスホールディングス,東証PR,電気・ガス,66900,37187567,3.89,70,9.52,0.64,189,2803.49,179900,100,20250502,1812,20250407,1574
9543,静岡ガス,東証PR,電気・ガス,86784,76192950,3.6,41,10.61,0.73,107.36,1569.41,113900,100,20250423,1191,20250204,992
9558,ジャパニアス,東証GR,サービス,8539,4010900,4.65,99,10.54,2.85,201.99,747.12,212900,100,20250106,2419,20250407,1745
9562,ビジネスコーチ,東証GR,サービス,1759,1105800,3.14,50,70.3,2.55,22.63,623.61,159100,100,20250221,1724,20250407,1300
9619,イチネンホールディングス,東証PR,サービス,40057,24262227,4.24,70,5.91,0.61,279.48,2702.8,165100,100,20250106,1935,20250407,1401
9621,建設技術研究所,東証PR,サービス,67482,28318172,3.15,75,9.59,1.08,248.55,2213.71,238300,100,20250129,2715,20250407,2044
9622,スペース,東証PR,サービス,29287,26600319,4.9,54,10.54,0.83,104.48,1331.22,110100,100,20250326,1149,20250407,976
9629,ピー・シー・エー,東証PR,情報通信,39842,22000000,5.25,95,19.14,1.91,94.6,949.72,181100,100,20250106,2179,20250407,1524
9639,三協フロンテア,東証ST,サービス,44892,23356800,4.16,80,8.38,0.91,229.47,2111.94,192200,100,20250106,2136,20250407,1807
9640,セゾンテクノロジー,東証ST,情報通信,28917,16200000,5.04,90,19.28,2.09,92.6,853.12,178500,100,20250131,1830,20250407,1653
9644,タナベコンサルティンググループ,東証PR,サービス,26554,34000000,3.07,24,28.7,2.4,27.21,325.8,78100,100,20250425,808,20250407,504
9651,日本プロセス,東証ST,情報通信,15563,10645020,3.69,54,10.1,1.3,144.69,1123.01,146200,100,20250401,1586,20250116,1225
9682,DTS,東証PR,情報通信,189439,41498032,3.07,140,16.88,3.17,270.5,1440.87,456500,100,20250502,4665,20250407,3405
9687,KSK,東証ST,情報通信,25353,7636368,4.91,163,10.2,1.22,325.57,2731.1,332000,100,20250205,3410,20250407,2660
9692,シーイーシー,東証PR,情報通信,75617,36059600,3.1,65,13.73,1.67,152.76,1258.46,209700,100,20250328,2436,20250226,1757
9698,クレオ,東証ST,情報通信,9255,8585688,4.73,51,10.7,1.19,100.79,906.61,107800,100,20250127,1227,20250409,985
9699,ニシオホールディングス,東証PR,サービス,113850,28391464,3.19,128,9.43,0.85,425.04,4709.05,401000,100,20250106,4780,20250407,3415
9702,アイ・エス・ビー,東証PR,情報通信,15475,11463141,4.0,54,9.83,1.14,137.27,1180.73,135000,100,20250327,1392,20250407,1141
9709,NCS＆A,東証ST,情報通信,18144,18000000,3.97,40,12.06,1.27,83.6,792.24,100800,100,20250501,1127,20250407,790
9715,トランス・コスモス,東証PR,サービス,139704,43863116,3.39,108,10.38,1.01,306.89,3166.17,318500,100,20250313,3385,20250407,2825
9716,乃村工藝社,東証PR,サービス,99994,119896588,4.08,34,13.29,1.71,62.75,486.63,83400,100,20250110,990,20250407,704
9733,ナガセ,東証ST,サービス,57146,30445227,5.33,100,12.95,1.59,144.91,1184.1,187700,100,20250228,1923,20250407,1682
9742,アイネス,東証PR,情報通信,32353,20900000,3.88,60,11.5,0.82,134.61,1884.21,154800,100,20250129,1947,20250407,1374
9743,丹青社,東証PR,サービス,49732,48424071,5.84,60,11,1.45,93.35,708,102700,100,20250326,1158,20250226,859
9744,メイテックグループホールディングス,東証PR,サービス,232440,78000000,6.21,185,19.33,5.07,154.13,587.99,298000,100,20250131,3106,20250407,2624
9753,アイエックス・ナレッジ,東証ST,情報通信,11081,10800000,3.9,40,8.07,1,127.17,1028.54,102600,100,20250326,1095,20250407,913
9755,応用地質,東証PR,サービス,65630,24860000,3.26,86,18.65,0.79,141.53,3336.66,264000,100,20250213,3135,20250407,2253
9757,船井総研ホールディングス,東証PR,サービス,113050,50000000,3.76,85,15.88,4.32,142.36,523.49,226100,100,20250129,2504,20250407,2008
9761,東海リース,東証ST,サービス,7020,3494322,5.97,120,7.58,0.43,264.99,4673.43,200900,100,20250312,2241,20250407,1730
9763,丸紅建材リース,東証ST,卸売,10288,3429440,4.67,140,7.5,0.57,400.25,5221.41,300000,100,20250217,3175,20250407,2441
9765,オオバ,東証PR,サービス,17755,16750000,3.96,42,12.08,1.38,87.75,770.04,106000,100,20250401,1117,20250407,922
